label                     Axis1      Axis2      Axis3      Axis4 
NM_003703.2       -0.09202   -0.12626   -0.06618    0.00117
NM_001125.3        0.04414    0.01554   -0.20391   -0.03062
NM_006153.5        0.48736    0.12117    0.03508    0.10799
NM_015093.5        0.44966    0.03593    0.02120    0.01059
NM_015274.2       -0.49663   -0.07630   -0.00292    0.02554
NM_001080517.2     0.24844    0.06942   -0.04084   -0.02331
NM_001099670.2     0.45177   -0.16135   -0.09370    0.15687
NM_178862.2        0.30954   -0.13801    0.02606    0.02674
NM_005882.4       -0.63199   -0.12833    0.04758    0.11529
NM_032927.3        0.38378   -0.25767   -0.14095    0.15505
NM_015635.3        0.34972    0.03561   -0.01271    0.04260
NM_015449.3       -0.06921    0.19272    0.07414    0.08644
NM_004152.3       -0.37133   -0.12198   -0.11155    0.02534
NM_052965.3        0.15447   -0.16486    0.07206    0.11767
NM_032868.5       -0.59172   -0.08571   -0.12044   -0.05937
NM_014829.3        0.42257    0.01558   -0.00097    0.04733
NM_018045.7       -0.17840    0.02090   -0.10326   -0.18731
NM_176880.5       -0.22930    0.19353    0.08461   -0.01119
NM_013234.3       -0.35601   -0.02497    0.02869   -0.00843
NM_006625.5        0.31424    0.00319    0.05792    0.05566
NM_018427.4        0.23596   -0.04628    0.01661    0.00987
NM_004069.4       -0.61251    0.05734    0.13817   -0.00163
NM_014301.4        0.28352   -0.08461   -0.28780    0.16272
NM_017901.5       -0.51606    0.07761   -0.09653    0.09166
NM_007275.2       -0.39326    0.06450    0.08914   -0.13239
NM_002537.3       -0.01483    0.15778   -0.17551    0.01310
NM_020442.5       -0.21161    0.07586   -0.06638   -0.07105
NM_015878.5        0.43801    0.15059    0.00913    0.00872
NM_024066.2       -0.03658   -0.07866   -0.12897   -0.07018
NM_015955.3        0.33553   -0.02806    0.03426   -0.06368
NM_001356.4        0.35048    0.09243    0.15649    0.10839
NM_001087.4       -0.22510    0.04380   -0.05821   -0.04970
NM_004941.2       -0.02689    0.10193   -0.04987   -0.00841
NM_001749.3       -0.27563    0.00222    0.06662    0.00651
NM_032374.4        0.12844   -0.20662    0.00080    0.15728
NM_001080510.4     0.46605   -0.06694   -0.14072    0.02834
NM_020424.4        0.12213   -0.16545   -0.04762   -0.08061
NM_005485.5       -0.41735    0.05460   -0.03027    0.10798
NM_002376.6        0.26501   -0.01842    0.00915    0.02718
NM_006396.2       -0.38531    0.09077    0.10750   -0.04481
NM_017850.2       -0.11942    0.03717   -0.01510   -0.14624
NM_032704.4       -0.19316    0.23258    0.19450    0.26865
NM_018425.3       -0.31597   -0.01928    0.09477   -0.12386
NM_024511.6        0.63329   -0.05277    0.03568   -0.03923
NM_016331.2        0.52641   -0.05157   -0.04391    0.02490
NM_003902.4        0.62441   -0.10354    0.06922    0.02372
NM_015914.6       -0.10328   -0.02712   -0.07868   -0.01136
NM_002685.3        0.01929   -0.00837   -0.05985    0.03480
NM_014657.2        0.12300    0.10602   -0.00098    0.10260
NM_005687.4        0.34385    0.07665    0.04882    0.05512
NM_018028.3       -0.42427    0.14908    0.03045   -0.00548
NM_003372.6        0.28149   -0.02811   -0.15286   -0.04620
NM_005312.3       -0.29079   -0.05034   -0.10737    0.01481
NM_032309.3       -0.41242    0.10916    0.23466    0.10047
NM_004040.3       -0.84325   -0.28331    0.42730    0.20473
NM_017908.3       -0.39954    0.04425    0.02578    0.06872
NM_031219.3       -0.35464    0.06936   -0.11863    0.07147
NM_018200.3        0.16010    0.09588    0.00922   -0.00146
NM_175876.4       -0.12810   -0.00283    0.03781    0.00050
NM_080670.3       -0.30341    0.21100    0.13688    0.11669
NM_019008.5       -0.29598    0.08716    0.04452   -0.06671
NM_015125.4       -0.38745    0.13919   -0.00102   -0.05078
NM_025140.2       -0.42279   -0.06023   -0.18002   -0.01853
NM_030790.4        0.32584    0.06679    0.09946   -0.22288
NM_032856.3        0.09316    0.08944   -0.05927   -0.01151
NM_004872.4        0.32966   -0.19367   -0.08096    0.00561
NM_017432.4       -0.64191    0.04999    0.00128    0.10539
NM_017917.3        0.45901   -0.09105   -0.04097    0.10034
NM_016077.4        0.36086    0.09681    0.05600   -0.01947
NM_030648.3        0.05967    0.01162   -0.11399    0.16180
NM_003828.3        0.13221   -0.09089    0.00390   -0.12575
NM_018093.3       -0.13251    0.01221   -0.04556   -0.00864
NM_017665.3        0.58908   -0.23232   -0.09675    0.01279
NM_020307.3        0.22212   -0.14881    0.03876    0.06972
NM_205767.2       -0.50550    0.06342    0.09143    0.02402
NM_007107.4        0.07168    0.03698   -0.02624   -0.02848
NM_001008727.3     0.48359   -0.12805   -0.06055    0.09267
NM_006594.4        0.16681    0.09514    0.05531   -0.05067
NM_022730.3       -0.09901    0.15270   -0.04724   -0.10457
NM_005793.4       -0.08228    0.15355   -0.00384    0.08226
NM_012433.3        0.50664    0.05998    0.07698   -0.01411
NM_014444.4        0.07045    0.17141    0.10793   -0.00718
NM_015723.4        0.57431   -0.03127    0.06114    0.01485
NM_003134.5       -0.02567   -0.05891   -0.14440   -0.02869
NM_003366.3        0.37842    0.11543    0.04680    0.03072
NM_212550.4       -0.73759   -0.52345    0.35650   -0.14397
NM_012388.3        0.40253   -0.24981   -0.09319   -0.03800
NM_005017.3       -0.04001   -0.02192   -0.09130   -0.03098
NM_004836.6        0.29153   -0.07961    0.01891   -0.00052
NM_003766.4       -0.04473    0.09222    0.04468    0.09846
NM_005650.3        0.17432    0.00493   -0.10700   -0.00364
NM_133444.2       -0.33537    0.15667    0.05419   -0.00580
NM_001143960.2     0.54986   -0.14429   -0.14297    0.01583
NM_018559.3        0.57537   -0.17350   -0.03127    0.08391
NM_032792.3       -0.39184   -0.01344    0.27897    0.15756
NM_003859.2        0.40634    0.04137    0.11234   -0.03086
NM_000308.3       -0.44593    0.09197    0.08642    0.13220
NM_024845.3       -0.24002   -0.05571   -0.07654    0.16276
NM_007241.3       -0.11664    0.11056    0.02810   -0.04145
NM_006321.3        0.03572    0.09968   -0.09282    0.03056
NM_001029863.2    -0.64137   -0.40897    0.06234    0.05645
NM_032217.4        0.43670   -0.03010    0.00207    0.02801
NM_144723.2        0.03137    0.05493   -0.03030   -0.00747
NM_000973.4       -0.41116    0.16658    0.04986    0.11063
NM_017988.5        0.55256    0.05677    0.06507    0.01399
NM_016173.4       -0.20966    0.10936   -0.26040   -0.07626
NM_018049.2       -0.63632   -0.07026   -0.19146   -0.10996
NM_001191.3       -0.34050    0.07411   -0.10360   -0.13841
NM_003073.4       -0.37320   -0.00017   -0.10842    0.05193
NM_002947.4        0.19953   -0.07228   -0.08848    0.17706
NM_004508.3        0.25765   -0.11633    0.09758   -0.20993
NM_006511.2        0.48946    0.02691    0.03248    0.14578
NM_016391.7       -0.19037    0.08494   -0.01875   -0.04907
NM_016014.3        0.46277    0.06235    0.11206   -0.01032
NM_016093.3       -0.28233    0.06333    0.11322    0.14558
NM_174907.3        0.50481   -0.01003   -0.07015   -0.01708
NM_006323.4        0.47831   -0.06531    0.03088   -0.01597
NM_003776.3       -0.05242   -0.00755   -0.05397   -0.02117
NM_002140.4        0.35483    0.09469    0.11851    0.09978
NM_145206.3        0.05564   -0.10833   -0.10784   -0.08551
NM_001008395.3    -0.33106    0.08398   -0.04523    0.00051
NM_198486.3        0.10661    0.18152    0.02202    0.13861
NM_001160305.2    -0.25112   -0.08392    0.02767   -0.04012
NM_016046.4       -0.13182    0.02614    0.19317    0.04694
NM_016146.5       -0.07454    0.09208    0.00871   -0.15321
NM_016209.4       -0.61501   -0.14519   -0.02014    0.08322
NM_016506.6       -0.11061    0.16160    0.00095   -0.10215
NM_001861.4       -0.29107    0.00309   -0.00261   -0.10265
NM_000520.5       -0.09129    0.12315    0.04119    0.01127
NM_006567.4       -0.12574   -0.05764   -0.07413    0.07422
NM_022334.4        0.30166    0.01787    0.21621   -0.16016
NM_004602.3        0.09287   -0.11566   -0.06175    0.03104
NM_003757.3       -0.20276    0.14918   -0.07290    0.00141
NM_005587.3        0.21129    0.00214   -0.00620   -0.08292
NM_014827.5        0.33159    0.07248   -0.02168   -0.00252
NM_000995.4        0.22954    0.29144    0.00679    0.08834
NM_005748.5        0.19037   -0.05923   -0.10848   -0.13341
NM_000970.4        0.02557    0.05743   -0.04543    0.10039
NM_024818.4        0.41267    0.00004    0.07281   -0.07217
NM_015938.4        0.40563    0.06846    0.07568    0.01884
NM_012095.5        0.28659    0.15938    0.04081    0.00223
NM_033416.2       -0.48131    0.08361    0.07379    0.10166
NM_015528.2       -0.08252    0.12585   -0.06675   -0.11796
NM_024031.3       -0.25885    0.08234   -0.10818   -0.00309
NM_017730.3       -0.06516    0.08249   -0.09704   -0.13485
NM_014941.3       -0.18508    0.07453   -0.06352    0.02503
NM_018386.4        0.03684    0.02374   -0.01107    0.02217
NM_004330.3        0.26880   -0.19864    0.05261   -0.01249
NM_025147.4        0.49906   -0.18468    0.12618   -0.07849
NM_016166.2        0.32002   -0.07284   -0.02283   -0.08097
NM_133491.4       -0.20427   -0.17455   -0.00018   -0.09645
NM_001039613.2     0.10312   -0.06241    0.03034    0.04099
NM_006704.4        0.55221   -0.09824   -0.02681    0.05827
NM_005848.4        0.53221   -0.03593   -0.00555    0.06758
NM_005174.3        0.22961    0.04667    0.00455   -0.03655
NM_005336.5       -0.11929    0.10762    0.02573    0.10907
NM_003666.3        0.54678    0.08624    0.14100    0.12504
NM_004376.6        0.09945   -0.00600   -0.07486    0.03076
NM_003333.4       -0.28058    0.32401    0.23049    0.36482
NM_001193285.2    -0.67436   -0.07280   -0.04015   -0.00228
NM_004127.5       -0.58728    0.07194   -0.08571    0.04109
NM_005001.4       -0.41420    0.06770    0.15394    0.00643
NM_004287.4       -0.12985    0.03994   -0.09976    0.03354
NM_004597.6       -0.56483    0.12331    0.00192    0.27322
NM_032574.3        0.52787    0.03344    0.12724    0.12499
NM_007040.5       -0.25413    0.09049    0.01710   -0.00357
NM_006044.3       -0.19513    0.11776    0.01888    0.08924
NM_016016.3       -0.41358    0.13107   -0.04877    0.00322
NM_024819.6       -0.52785    0.02313    0.03253    0.01454
NM_004375.4        0.21360   -0.04031   -0.00822   -0.04123
NM_031466.7       -0.29748    0.00571   -0.00227    0.01095
NM_152516.3       -0.07162    0.00363   -0.01677   -0.01908
NM_032810.3        0.49165    0.08100    0.09910   -0.07498
NM_152906.6       -0.39408    0.02969   -0.07315    0.05383
NM_001017927.3     0.40340    0.07235    0.09892    0.15732
NM_001247.4       -0.25320   -0.08158   -0.13650   -0.03376
NM_015491.2        0.52756    0.02321   -0.00465    0.05386
NM_019095.5        0.12502   -0.18754    0.19242   -0.06765
NM_018447.3        0.04171    0.16014   -0.00250   -0.00451
NM_006462.5       -0.57430   -0.00911    0.03200   -0.02768
NM_007130.3        0.23367   -0.03921   -0.05288    0.13053
NM_018301.4        0.30161    0.13822    0.00516   -0.03392
NM_031483.6        0.49007    0.00934    0.02673    0.06241
NM_024960.5        0.24412   -0.10141    0.03046   -0.10038
NM_018622.6        0.31158   -0.17302   -0.03989    0.01524
NM_002111.8       -0.02515   -0.04414   -0.08425    0.03003
NM_001199823.2    -0.01191    0.03633   -0.17641   -0.08984
NM_000060.4        0.00832   -0.02114   -0.14657    0.15999
NM_001174108.2     0.44083   -0.00926   -0.09114    0.04994
NM_004317.3       -0.48650    0.07682   -0.09173    0.08960
NM_032285.3       -0.45801    0.03558    0.01233   -0.05824
NM_017510.5       -0.42130   -0.01259   -0.04696   -0.24536
NM_020786.3       -0.08262    0.05067   -0.24708    0.06376
NM_016376.4       -0.12500   -0.05515   -0.01152    0.00609
NM_014925.4       -0.03114    0.08751   -0.07910    0.03889
NM_032356.5       -0.28248   -0.12185    0.16482    0.02315
NM_145280.6        0.17059   -0.03873   -0.00367    0.00236
NM_003903.4        0.33208    0.03008    0.01496   -0.02943
NM_025029.4       -0.66179   -0.11915   -0.08631   -0.18683
NM_001008910.3    -0.22468    0.10172   -0.02581   -0.02625
NM_014044.6        0.30964   -0.10553    0.00150   -0.02569
NM_032809.3       -0.46921   -0.02556   -0.15939   -0.07108
NM_002834.4        0.21280   -0.07144   -0.05549   -0.04188
NM_003291.3        0.47983   -0.03573    0.06304    0.03462
NM_015070.5        0.43903   -0.00799    0.01774    0.02288
NM_016058.3        0.60827   -0.20387   -0.10617    0.18145
NM_022374.4        0.45910    0.05429    0.16316   -0.07166
NM_173463.5       -0.02499   -0.01723   -0.18401    0.01875
NM_003432.3        0.39819    0.08656   -0.00032   -0.03613
NM_133370.3        0.48844    0.00535    0.05399   -0.01059
NM_002651.3       -0.19904    0.14539   -0.08837   -0.04265
NM_015652.3        0.25769   -0.02035   -0.11399    0.04651
NM_138352.2       -0.57064   -0.22343    0.24091    0.01076
NM_016218.3        0.55278   -0.07685   -0.06087    0.05861
NM_018034.3        0.31996   -0.03433    0.12314    0.04947
NM_001002913.2    -0.46966   -0.07272   -0.00638   -0.16937
NM_001383.4       -0.37788    0.03182    0.01609    0.03503
NM_178517.4        0.41805   -0.01146   -0.07249    0.02797
NM_006232.4        0.08972    0.05060   -0.05654   -0.13760
NM_017883.5       -0.45567    0.14583   -0.00274    0.11657
NM_015339.4        0.32635    0.04954   -0.04356    0.02776
NM_001242713.2     0.29651   -0.05687   -0.06658   -0.25556
NM_031490.4        0.17700    0.00307    0.02661    0.06335
NM_019896.3       -0.04851   -0.31006    0.11822   -0.23241
NM_018188.4       -0.54835   -0.09608    0.01080   -0.04778
NM_032276.4        0.34897   -0.06498   -0.12044    0.04386
NM_145693.3       -0.02580   -0.09086   -0.12707    0.05805
NM_016442.4        0.23209    0.00107   -0.15319    0.03450
NM_001017395.4     0.03541    0.10261   -0.11872   -0.07266
NM_173797.4        0.51556   -0.01331    0.03456   -0.00309
NM_052927.3        0.07451   -0.14284    0.07691   -0.14012
NM_178454.5        0.40107    0.10167    0.14770   -0.00525
NM_022347.4        0.59485   -0.03691    0.07576    0.15140
NM_004627.5        0.03635   -0.23340   -0.10441    0.00788
NM_032138.6       -0.03818    0.14738    0.07580    0.00747
NM_004768.4        0.34777    0.00992   -0.03588    0.01584
NM_015984.4        0.49487   -0.21213   -0.03867    0.00335
NM_173607.4        0.22355   -0.15244   -0.09989   -0.16566
NM_024515.5       -0.12594    0.02518   -0.09086   -0.00534
NM_019023.3       -0.27521   -0.01184   -0.18820    0.02065
NM_022916.5        0.02314   -0.05114    0.05372   -0.00652
NM_022037.3        0.50512    0.15259    0.10464   -0.12766
NM_173659.4       -0.23863    0.14653   -0.07004    0.00380
NM_017722.4       -0.37380    0.05480   -0.00376   -0.03375
NM_013396.5        0.52356   -0.12700   -0.02488   -0.00554
NM_015317.3        0.51921    0.02189    0.12735    0.06149
NM_024311.4        0.19250   -0.07923    0.01202    0.01664
NM_001136053.3    -0.55383    0.07926   -0.02113    0.00124
NM_025180.4        0.37587    0.01254   -0.04520    0.03260
NM_024107.3       -0.14126    0.14221    0.03037    0.11473
NM_144606.6       -0.49086   -0.06621   -0.02007   -0.01551
NM_017653.4        0.29839   -0.02420   -0.00711    0.01001
NM_198527.4       -0.40964   -0.02870   -0.07510   -0.04385
NM_001085481.2     0.02216   -0.06657    0.06778   -0.12864
NM_002936.5        0.05474   -0.28772    0.06530    0.08113
NM_006977.4        0.25099    0.09113   -0.04804    0.06157
NM_006463.5        0.05173    0.10316   -0.04354   -0.10563
NM_018835.3        0.46036    0.03717    0.03660    0.03986
NM_017892.4        0.55878   -0.03465    0.15595    0.04321
NM_003804.5        0.07794   -0.12162   -0.16433    0.05566
NM_003589.3        0.07768   -0.18375   -0.03827    0.07293
NM_001042414.3     0.16321   -0.01193    0.10268    0.06574
NM_018656.3        0.00639    0.05143   -0.06924   -0.00421
NM_003938.7       -0.52017    0.01885   -0.11524   -0.00123
NM_015697.8        0.11570   -0.01813    0.15711   -0.07145
NM_005176.6       -0.20156    0.09168   -0.08681    0.05756
NM_016500.4        0.26094   -0.02936   -0.09730   -0.08376
NM_017660.4       -0.37970   -0.06947   -0.09673   -0.02868
NM_015676.2        0.23376    0.00211   -0.03075    0.10530
NM_005476.6        0.16363    0.10641    0.00591   -0.00628
NM_005827.3       -0.19167    0.06585   -0.08512   -0.03456
NM_002490.5       -0.16821    0.01746   -0.01851   -0.15642
NM_003684.6       -0.15286    0.07778   -0.14067   -0.03240
NM_178508.5       -0.51546    0.21946   -0.07390   -0.19932
NM_005036.5       -0.12824   -0.17489    0.11274   -0.05711
NM_003743.5        0.32055   -0.02570   -0.05261    0.03222
NM_001498.4        0.22301   -0.00404   -0.07611   -0.01027
NM_000996.4        0.23544    0.09546   -0.07551    0.04916
NM_000988.5       -0.10537    0.13155    0.03221    0.16565
NM_000975.5       -0.08398    0.00951   -0.10896    0.04975
NM_178812.4        0.14163    0.06410    0.11567    0.02812
NM_017875.4        0.02226    0.05356    0.19868    0.03407
NM_002035.4        0.05906    0.03394    0.00564    0.07730
